SurfaceName,PieceId,X,Y,Z
Gravel Surface 2,0,968.9357,571.8443,13.5102
Gravel Surface 2,0,968.3998,571.4184,13.5951
Gravel Surface 2,0,968.2216,571.2768,13.6059
Gravel Surface 2,0,966.9547,570.2701,13.6734
Gravel Surface 2,0,964.5761,568.6736,13.7845
Gravel Surface 2,0,956.7873,578.1648,13.3674
Gravel Surface 2,0,966.5291,569.9344,13.6959
Gravel Surface 2,0,964.7156,568.5036,13.7920
Gravel Surface 2,0,969.7198,572.4673,13.4715
Gravel Surface 2,0,977.2402,578.4431,13.3036
Gravel Surface 2,0,977.7819,578.8735,13.2881
Gravel Surface 2,0,984.8079,597.7245,13.1262
Gravel Surface 2,0,978.0443,579.0821,13.2875
Gravel Surface 2,0,985.5367,585.0356,13.1204
Gravel Surface 2,0,985.6745,585.1451,13.1174
Gravel Surface 2,0,990.6082,589.5785,13.0000
Gravel Surface 2,0,987.1989,586.3577,13.0812
Gravel Surface 2,0,986.7108,585.9686,13.0928
Gravel Surface 2,0,990.8515,589.2697,13.0000
Gravel Surface 2,0,992.4043,590.5076,12.9345
Gravel Surface 2,0,993.0527,591.0245,12.9095
Gravel Surface 2,0,1000.5677,597.0156,12.5944
Gravel Surface 2,0,1000.6369,597.0707,12.5913
Gravel Surface 2,0,983.7947,603.0455,13.0898
Gravel Surface 2,0,1000.7892,597.1923,12.5848
Gravel Surface 2,0,1003.1336,619.8374,11.9207
Gravel Surface 2,0,1004.7469,621.2384,11.8232
Gravel Surface 2,0,1001.0177,597.3744,12.5714
Gravel Surface 2,0,1010.0679,604.5957,12.1919
Gravel Surface 2,0,1016.5030,609.8329,11.8297
Gravel Surface 2,0,1016.3994,609.7245,11.8360
Gravel Surface 2,0,1013.5147,607.3460,11.9995
Gravel Surface 2,0,1015.7653,617.1046,11.6185
Gravel Surface 2,0,1010.3345,624.2725,11.5015
Gravel Surface 2,0,999.6785,627.4267,11.7580
Gravel Surface 2,0,998.8842,628.3966,11.7478
Gravel Surface 2,0,994.0322,632.8224,11.6494
Gravel Surface 2,0,990.1814,628.8532,11.8911
Gravel Surface 2,0,993.0620,631.8223,11.7103
Gravel Surface 2,0,995.8992,625.8640,11.9175
Gravel Surface 2,0,987.7254,618.9290,12.3825
Gravel Surface 2,0,977.3996,617.8271,12.5742
Gravel Surface 2,0,979.8234,612.2247,12.8320
Gravel Surface 2,0,977.5842,610.3248,12.9593
Gravel Surface 2,0,973.2073,614.0164,12.8091
Gravel Surface 2,0,972.9699,619.4234,12.5100
Gravel Surface 2,0,967.8323,621.5651,12.4194
Gravel Surface 2,0,966.9228,620.8746,12.3942
Gravel Surface 2,0,975.8406,610.3183,13.0000
Gravel Surface 2,0,979.0076,605.8704,13.1136
Gravel Surface 2,0,982.6208,604.4214,13.0651
Gravel Surface 2,0,981.4145,602.4901,13.2000
Gravel Surface 2,0,969.8025,623.0609,12.3254
Gravel Surface 2,0,974.3266,620.5858,12.4380
Gravel Surface 2,0,976.6543,618.6618,12.5320
Gravel Surface 2,0,974.6723,620.8820,12.4196
Gravel Surface 2,0,978.3601,610.9831,12.9152
Gravel Surface 2,0,1009.6439,625.1840,11.4920
Gravel Surface 2,0,1008.9748,626.0565,11.4831
Gravel Surface 2,0,1007.3851,628.1297,11.4620
Gravel Surface 2,0,1001.8852,635.3020,11.3889
Gravel Surface 2,0,1001.0296,636.4364,11.3770
Gravel Surface 2,0,999.4449,638.5376,11.3549
Gravel Surface 2,0,997.8437,640.6607,11.3327
Gravel Surface 2,0,997.6577,640.9073,11.3301
Gravel Surface 2,0,996.2223,642.8564,11.3089
Gravel Surface 2,0,1017.3518,610.7906,11.7733
Gravel Surface 2,0,1018.6920,613.0809,11.6584
Gravel Surface 2,0,1018.7380,613.1811,11.6538
Gravel Surface 2,0,1018.1154,611.9404,11.7128
Gravel Surface 2,0,1016.8734,610.2205,11.8063
Gravel Surface 2,0,1001.3498,597.6392,12.5575
Gravel Surface 2,0,941.9875,596.6253,11.5135
Gravel Surface 2,0,941.8076,596.8509,11.4135
Gravel Surface 2,0,906.9553,634.9558,10.8535
Gravel Surface 2,0,932.0514,602.9251,10.9635
Gravel Surface 2,0,917.3595,621.6767,10.8991
Gravel Surface 2,0,935.3315,636.9788,11.0000
Gravel Surface 2,0,938.4056,662.8920,10.2263
Gravel Surface 2,0,932.6054,671.0379,10.2833
Gravel Surface 2,0,940.4309,662.5573,10.2328
Gravel Surface 2,0,944.1347,654.8461,10.1700
Gravel Surface 2,0,941.5976,644.0721,10.7233
Gravel Surface 2,0,944.2059,654.7461,10.1769
Gravel Surface 2,0,949.8380,651.6756,10.5060
Gravel Surface 2,0,947.7031,649.8346,10.5179
Gravel Surface 2,0,947.4278,649.5972,10.5259
Gravel Surface 2,0,947.0314,649.2554,10.5374
Gravel Surface 2,0,943.4740,645.8620,10.6591
Gravel Surface 2,0,946.4226,655.6264,10.4068
Gravel Surface 2,0,945.1002,657.1561,10.3684
Gravel Surface 2,0,951.0730,671.4445,10.3309
Gravel Surface 2,0,929.8909,674.8501,10.3100
Gravel Surface 2,0,947.1508,693.8196,10.5424
Gravel Surface 2,0,947.8812,693.3522,10.5396
Gravel Surface 2,0,950.2208,691.7650,10.5300
Gravel Surface 2,0,949.5639,692.2450,10.5330
Gravel Surface 2,0,953.2263,689.5692,10.5600
Gravel Surface 2,0,954.0308,688.9814,10.5684
Gravel Surface 2,0,954.7147,688.4725,10.5755
Gravel Surface 2,0,956.1681,687.3911,10.5912
Gravel Surface 2,0,957.4730,686.4201,10.6059
Gravel Surface 2,0,959.0400,685.1026,10.6221
Gravel Surface 2,0,959.7414,684.5129,10.6297
Gravel Surface 2,0,961.5671,682.9778,10.6503
Gravel Surface 2,0,961.8427,682.7249,10.6532
Gravel Surface 2,0,964.1445,680.6126,10.6791
Gravel Surface 2,0,964.5279,680.2535,10.6833
Gravel Surface 2,0,968.3120,676.7087,10.6608
Gravel Surface 2,0,968.7141,668.3010,10.4960
Gravel Surface 2,0,969.3511,675.7353,10.6736
Gravel Surface 2,0,970.2717,674.7611,10.6826
Gravel Surface 2,0,971.5326,673.4267,10.6166
Gravel Surface 2,0,971.6049,670.8343,10.5296
Gravel Surface 2,0,972.2574,672.6597,10.6243
Gravel Surface 2,0,972.5081,672.3944,10.6273
Gravel Surface 2,0,973.4770,671.3689,10.6406
Gravel Surface 2,0,973.9312,670.8509,10.6466
Gravel Surface 2,0,973.8850,668.1790,10.6374
Gravel Surface 2,0,977.4884,666.6200,10.8146
Gravel Surface 2,0,976.7730,664.8159,10.7740
Gravel Surface 2,0,977.9444,666.0776,10.8205
Gravel Surface 2,0,978.8409,665.0112,10.8330
Gravel Surface 2,0,979.0545,664.7571,10.8363
Gravel Surface 2,0,979.6506,664.0482,10.8823
Gravel Surface 2,0,980.6417,662.8693,10.9432
Gravel Surface 2,0,973.6463,671.1898,10.6433
Gravel Surface 2,0,963.7396,663.1323,10.4526
Gravel Surface 2,0,969.2214,667.6911,10.5064
Gravel Surface 2,0,967.4026,666.1785,10.4886
Gravel Surface 2,0,960.3637,660.3804,10.4642
Gravel Surface 2,0,946.3432,694.3365,10.5342
Gravel Surface 2,0,926.8051,679.1838,10.3027
Gravel Surface 2,0,918.0906,678.3242,10.3739
Gravel Surface 2,0,890.1125,656.2418,10.7800
Gravel Surface 2,0,924.0615,683.0369,10.2962
Gravel Surface 2,0,935.6561,692.1883,10.4179
Gravel Surface 2,0,943.1588,696.3638,10.5051
Gravel Surface 2,0,941.9203,697.1325,10.4929
Gravel Surface 2,0,945.6737,694.7650,10.5304
Gravel Surface 2,0,943.7155,696.0182,10.5107
Gravel Surface 2,0,953.6747,641.4480,11.1000
Gravel Surface 2,0,959.2072,640.8377,11.2891
Gravel Surface 2,0,954.4853,646.2997,10.8797
Gravel Surface 2,0,954.1681,646.0255,10.8847
Gravel Surface 2,0,952.4446,644.8166,10.8981
Gravel Surface 2,0,951.6653,644.2700,10.9041
Gravel Surface 2,0,950.9351,643.7578,10.9188
Gravel Surface 2,0,951.3200,644.0278,10.9111
Gravel Surface 2,0,958.1646,642.0437,11.1987
Gravel Surface 2,0,967.7677,657.3811,10.7744
Gravel Surface 2,0,964.6274,655.3029,10.7702
Gravel Surface 2,0,970.6328,648.0927,11.1477
Pavement Surface 1,0,803.3170,854.2974,10.0270
Pavement Surface 1,0,805.5307,851.1386,10.0035
Pavement Surface 1,0,876.0114,850.9266,9.1700
Pavement Surface 1,0,818.6101,898.3090,10.0711
Pavement Surface 1,0,800.6405,884.1800,10.2079
Pavement Surface 1,0,792.9837,878.1598,10.3054
Pavement Surface 1,0,802.6612,855.2332,10.0345
Pavement Surface 1,0,792.8853,878.0824,10.3026
Pavement Surface 1,0,799.7918,859.3279,10.0671
Pavement Surface 1,0,792.3969,877.6984,10.2891
Pavement Surface 1,0,797.5323,862.5520,10.0929
Pavement Surface 1,0,796.9222,863.4226,10.0998
Pavement Surface 1,0,791.7886,877.2201,10.2724
Pavement Surface 1,0,794.0526,867.5173,10.1325
Pavement Surface 1,0,791.0103,876.6082,10.2509
Pavement Surface 1,0,793.3656,868.4976,10.1403
Pavement Surface 1,0,790.7906,876.4354,10.2448
Pavement Surface 1,0,791.1831,871.6118,10.1652
Pavement Surface 1,0,789.9792,875.7974,10.2224
Pavement Surface 1,0,788.8643,874.9208,10.1916
Pavement Surface 1,0,819.5070,899.0143,10.0706
Pavement Surface 1,0,879.2663,853.6725,9.1700
Pavement Surface 1,0,881.7914,850.8251,9.1700
Pavement Surface 1,0,878.8725,847.3001,9.1700
Pavement Surface 1,0,882.3590,850.1851,9.1700
Pavement Surface 1,0,933.6467,920.5352,10.7451
Pavement Surface 1,0,919.3152,939.9385,10.8585
Pavement Surface 1,0,930.7838,924.4112,10.7678
Pavement Surface 1,0,930.6416,924.6038,10.7689
Pavement Surface 1,0,880.0862,946.6458,10.5076
Pavement Surface 1,0,918.6559,940.8311,10.8636
Pavement Surface 1,0,901.7689,963.6943,10.9946
Pavement Surface 1,0,850.2404,923.1789,9.8325
Pavement Surface 1,0,839.7392,914.9222,9.9376
Pavement Surface 1,0,835.1719,911.3311,9.9845
Pavement Surface 1,0,903.7192,825.4836,9.4462
Pavement Surface 1,0,887.4821,809.0974,9.7075
Pavement Surface 1,0,839.9029,803.1649,10.0501
Pavement Surface 1,0,839.9889,803.0601,10.0504
Pavement Surface 1,0,841.5598,801.2131,10.0562
Pavement Surface 1,0,842.9458,799.5836,10.0596
Pavement Surface 1,0,846.0788,796.0803,10.0607
Pavement Surface 1,0,846.6435,795.4711,10.0598
Pavement Surface 1,0,847.4731,794.5957,10.0585
Pavement Surface 1,0,849.3075,792.6603,10.0534
Pavement Surface 1,0,852.6128,789.3199,10.0379
Pavement Surface 1,0,851.0927,790.8410,10.0451
Pavement Surface 1,0,853.3567,788.5755,10.0332
Pavement Surface 1,0,853.6870,788.2616,10.0311
Pavement Surface 1,0,854.7629,787.2394,10.0237
Pavement Surface 1,0,856.0004,786.0636,10.0146
Pavement Surface 1,0,859.4669,782.8923,9.9896
Pavement Surface 1,0,860.2158,782.2185,9.9843
Pavement Surface 1,0,888.9590,783.7145,9.8475
Pavement Surface 1,0,861.3761,781.2035,9.9761
Pavement Surface 1,0,863.0220,779.7997,9.9646
Pavement Surface 1,0,865.5290,777.7055,9.9472
Pavement Surface 1,0,866.6413,776.8066,9.9396
Pavement Surface 1,0,867.0035,776.5139,9.9371
Pavement Surface 1,0,869.2209,774.7562,9.9221
Pavement Surface 1,0,870.3336,773.9048,9.9146
Pavement Surface 1,0,873.1644,771.7710,9.8959
Pavement Surface 1,0,874.0525,771.1280,9.8900
Pavement Surface 1,0,874.0967,771.0960,9.8897
Pavement Surface 1,0,877.1326,768.9266,9.8698
Pavement Surface 1,0,877.9323,768.3791,9.8647
Pavement Surface 1,0,893.5466,775.4079,9.8467
Pavement Surface 1,0,880.8691,766.3830,9.8457
Pavement Surface 1,0,879.5927,767.2426,9.8539
Pavement Surface 1,0,881.3492,766.0726,9.8427
Pavement Surface 1,0,881.8335,765.7595,9.8397
Pavement Surface 1,0,884.4874,764.0560,9.8229
Pavement Surface 1,0,883.3618,764.7713,9.8300
Pavement Surface 1,0,885.7952,763.2395,9.8147
Pavement Surface 1,0,888.3553,761.6761,9.7987
Pavement Surface 1,0,888.8775,761.3669,9.7955
Pavement Surface 1,0,909.2157,761.0838,9.7524
Pavement Surface 1,0,889.8862,760.7697,9.7896
Pavement Surface 1,0,898.4860,755.6780,9.7397
Pavement Surface 1,0,902.7862,753.1320,9.7147
Pavement Surface 1,0,907.0868,750.5857,9.6897
Pavement Surface 1,0,911.3877,748.0393,9.6760
Pavement Surface 1,0,913.0271,747.0686,9.6789
Pavement Surface 1,0,915.6889,745.4926,9.6835
Pavement Surface 1,0,919.8704,743.0169,9.7112
Pavement Surface 1,0,944.0326,762.2119,9.2000
Pavement Surface 1,0,933.9765,789.0313,9.3531
Pavement Surface 1,0,947.9978,763.9338,9.2000
Pavement Surface 1,0,948.6790,759.4204,9.2000
Pavement Surface 1,0,949.8386,759.9226,9.2000
Pavement Surface 1,0,954.4750,722.5285,10.0237
Pavement Surface 1,0,958.9576,719.9147,10.0587
Pavement Surface 1,0,956.6647,721.2321,10.0412
Pavement Surface 1,0,962.0766,718.6642,10.0677
Pavement Surface 1,0,1001.0690,721.6373,9.9500
Pavement Surface 1,0,1005.9301,723.8313,9.9500
Pavement Surface 1,0,1025.2059,804.8294,10.5635
Pavement Surface 1,0,1037.1845,789.6312,10.6417
Pavement Surface 1,0,1046.1693,771.1673,11.0400
Pavement Surface 1,0,1044.0094,780.9719,10.8183
Pavement Surface 1,0,1045.2084,779.6370,10.8471
Pavement Surface 1,0,1045.8350,777.4062,10.8973
Pavement Surface 1,0,1045.7477,779.0365,10.8600
Pavement Surface 1,0,1046.0131,774.0821,10.9733
Pavement Surface 1,0,1057.0621,757.3779,11.1007
Pavement Surface 1,0,1047.2154,769.8429,11.0458
Pavement Surface 1,0,1008.1242,718.9702,9.9500
Pavement Surface 1,0,1003.2631,716.7763,9.9500
Pavement Surface 1,0,990.2857,712.2210,10.1104
Pavement Surface 1,0,986.6887,712.3032,10.1184
Pavement Surface 1,0,985.2326,712.3364,10.1215
Pavement Surface 1,0,978.8222,713.0561,10.1261
Pavement Surface 1,0,983.3001,712.3806,10.1254
Pavement Surface 1,0,982.6364,712.4213,10.1264
Pavement Surface 1,0,975.1363,713.6695,10.1251
Pavement Surface 1,0,972.0986,714.7257,10.1156
Pavement Surface 1,0,974.3311,713.8483,10.1241
Pavement Surface 1,0,965.9815,717.1297,10.0908
Pavement Surface 1,0,964.4153,717.7452,10.0842
Pavement Surface 1,0,991.4833,712.2245,10.0976
Pavement Surface 1,0,990.7311,712.2108,10.1057
Pavement Surface 1,0,996.3813,712.8132,10.0425
Pavement Surface 1,0,999.1825,713.1499,10.0248
Pavement Surface 1,0,1000.8308,713.4447,10.0125
Pavement Surface 1,0,1001.6235,713.6347,10.0056
Pavement Surface 1,0,1001.8406,713.6867,10.0037
Pavement Surface 1,0,1002.4766,713.8391,9.9979
Pavement Surface 1,0,1002.7042,713.8937,9.9958
Pavement Surface 1,0,1005.5923,714.7054,10.0043
Pavement Surface 1,0,1006.8409,715.0881,10.0075
Pavement Surface 1,0,1007.1443,715.1812,10.0049
Pavement Surface 1,0,1007.5995,715.3207,10.0008
Pavement Surface 1,0,1009.5277,715.9906,9.9719
Pavement Surface 1,0,1011.9165,716.9635,10.0653
Pavement Surface 1,0,1014.9781,718.3410,10.1606
Pavement Surface 1,0,1017.0572,719.4455,10.2162
Pavement Surface 1,0,1059.8965,752.4159,11.2291
Pavement Surface 1,0,1022.3536,722.6399,10.3490
Pavement Surface 1,0,1025.8739,725.2465,10.4332
Pavement Surface 1,0,1018.5740,720.2514,10.2552
Pavement Surface 1,0,1060.8358,753.1659,11.1290
Pavement Surface 1,0,1068.7266,766.4881,11.0441
Pavement Surface 1,0,1086.2539,780.0831,10.9597
Pavement Surface 1,0,1085.5312,779.6129,10.9626
Pavement Surface 1,0,1087.8960,781.4599,10.9511
Pavement Surface 1,0,1086.3029,773.5029,11.0025
Pavement Surface 1,0,1088.9467,775.6141,11.0856
Pavement Surface 1,0,1089.9430,776.4098,11.0862
Pavement Surface 1,0,1098.7437,783.5410,11.0378
Pavement Surface 1,0,1098.1043,782.9271,11.0434
Pavement Surface 1,0,1098.0296,789.3746,10.9020
Pavement Surface 1,0,1101.4027,787.8072,10.9114
Pavement Surface 1,0,1101.6025,788.7100,10.9053
Pavement Surface 1,0,1101.7126,792.2511,10.8841
Pavement Surface 1,0,1101.6504,792.4545,10.8801
Pavement Surface 1,0,1097.8883,789.5542,10.5743
Pavement Surface 1,0,1092.3749,785.2153,11.1000
Pavement Surface 1,0,1096.0748,791.8586,10.5594
Pavement Surface 1,0,1100.6813,795.3443,10.8488
Pavement Surface 1,0,1100.6286,795.4423,10.8492
Pavement Surface 1,0,1097.6976,799.4984,10.8341
Pavement Surface 1,0,1092.9826,795.7877,10.5341
Pavement Surface 1,0,1090.5559,787.5153,11.1000
Pavement Surface 1,0,1088.8428,789.6814,11.1000
Pavement Surface 1,0,1087.4543,791.4370,11.1000
Pavement Surface 1,0,1091.7039,797.4125,10.5236
Pavement Surface 1,0,1086.1717,793.0587,11.1000
Pavement Surface 1,0,1086.6925,792.4002,11.1000
Pavement Surface 1,0,1090.8071,798.5522,10.5162
Pavement Surface 1,0,1085.9837,793.2964,11.1000
Pavement Surface 1,0,1085.2721,794.1962,11.1000
Pavement Surface 1,0,1089.8904,799.7169,10.5090
Pavement Surface 1,0,1094.6054,803.4275,10.8090
Pavement Surface 1,0,1091.7351,807.0748,10.7891
Pavement Surface 1,0,1087.0201,803.3641,10.4890
Pavement Surface 1,0,1084.3525,795.3589,11.1000
Pavement Surface 1,0,1081.4735,798.9991,11.1000
Pavement Surface 1,0,1086.7982,803.6461,10.4876
Pavement Surface 1,0,1081.0625,799.1321,11.0627
Pavement Surface 1,0,1085.7741,804.9474,10.4816
Pavement Surface 1,0,1090.4891,808.6581,10.7822
Pavement Surface 1,0,1088.4211,811.2859,10.7713
Pavement Surface 1,0,1083.7061,807.5752,10.4713
Pavement Surface 1,0,1079.1651,799.7463,10.8905
Pavement Surface 1,0,1075.3337,800.9864,10.5427
Pavement Surface 1,0,1083.0849,808.3646,10.4686
Pavement Surface 1,0,1087.7999,812.0752,10.7690
Pavement Surface 1,0,1085.3289,815.2150,10.7600
Pavement Surface 1,0,1085.7206,814.7172,10.7614
Pavement Surface 1,0,1080.6139,811.5044,10.4600
Pavement Surface 1,0,1085.2944,815.2588,10.7599
Pavement Surface 1,0,1084.8541,815.8184,10.7590
Pavement Surface 1,0,1080.1391,812.1077,10.4587
Pavement Surface 1,0,1071.7075,804.4952,10.4224
Pavement Surface 1,0,1071.2318,805.0980,10.4193
Pavement Surface 1,0,1077.5217,815.4336,10.4538
Pavement Surface 1,0,1068.6097,808.4201,10.4025
Pavement Surface 1,0,1074.4295,819.3627,10.4526
Pavement Surface 1,0,1065.5120,812.3449,10.3826
Pavement Surface 1,0,1073.9547,819.9660,10.4528
Pavement Surface 1,0,1065.0362,812.9476,10.3796
Pavement Surface 1,0,1071.3373,823.2918,10.4564
Pavement Surface 1,0,1062.4142,816.2698,10.3628
Pavement Surface 1,0,1068.2451,827.2210,10.4653
Pavement Surface 1,0,1059.3165,820.1944,10.3429
Pavement Surface 1,0,1067.7703,827.8243,10.4671
Pavement Surface 1,0,1058.8407,820.7972,10.3398
Pavement Surface 1,0,1065.1529,831.1502,10.4792
Pavement Surface 1,0,1056.2187,824.1193,10.3230
Pavement Surface 1,0,1063.4718,833.2863,10.4889
Pavement Surface 1,0,1054.5345,826.2531,10.3122
Pavement Surface 1,0,1062.0607,835.0793,10.4981
Pavement Surface 1,0,1068.1868,836.9970,10.7895
Pavement Surface 1,0,1066.7757,838.7900,10.7981
Pavement Surface 1,0,1061.5859,835.6826,10.5015
Pavement Surface 1,0,1053.1210,828.0440,10.3093
Pavement Surface 1,0,1052.6453,828.6467,10.3083
Pavement Surface 1,0,1059.8852,837.8438,10.5145
Pavement Surface 1,0,1066.3009,839.3933,10.8017
Pavement Surface 1,0,1065.9652,839.8199,10.8042
Pavement Surface 1,0,1064.6002,841.5544,10.8145
Pavement Surface 1,0,1058.9685,839.0085,10.5219
Pavement Surface 1,0,1063.6835,842.7191,10.8219
Pavement Surface 1,0,1055.8763,842.9377,10.5469
Pavement Surface 1,0,1050.0232,831.9690,10.3028
Pavement Surface 1,0,1046.9256,835.8936,10.2963
Pavement Surface 1,0,1055.4016,843.5410,10.5507
Pavement Surface 1,0,1046.4498,836.4965,10.2953
Pavement Surface 1,0,1052.7842,846.8668,10.5719
Pavement Surface 1,0,1043.8277,839.8187,10.2899
Pavement Surface 1,0,1049.6921,850.7960,10.5969
Pavement Surface 1,0,1057.4991,850.5775,10.8719
Pavement Surface 1,0,1054.4070,854.5066,10.8969
Pavement Surface 1,0,1049.2173,851.3993,10.6008
Pavement Surface 1,0,1040.7301,843.7432,10.2834
Pavement Surface 1,0,1040.2543,844.3461,10.2823
Pavement Surface 1,0,1046.5999,854.7252,10.6219
Pavement Surface 1,0,1053.9322,855.1099,10.9007
Pavement Surface 1,0,1053.0438,856.2388,10.9079
Pavement Surface 1,0,1051.3148,858.4358,10.9219
Pavement Surface 1,0,1043.5077,858.6543,10.6469
Pavement Surface 1,0,1037.6321,847.6684,10.2768
Pavement Surface 1,0,1034.5347,851.5928,10.2703
Pavement Surface 1,0,1043.0329,859.2576,10.6508
Pavement Surface 1,0,1034.0588,852.1958,10.2693
Pavement Surface 1,0,1040.4155,862.5835,10.6719
Pavement Surface 1,0,1031.4366,855.5181,10.2638
Pavement Surface 1,0,1037.3233,866.5127,10.6969
Pavement Surface 1,0,1028.3392,859.4425,10.2573
Pavement Surface 1,0,1036.8485,867.1159,10.7008
Pavement Surface 1,0,1027.8632,860.0454,10.2563
Pavement Surface 1,0,1034.2311,870.4417,10.7220
Pavement Surface 1,0,1025.2414,863.3673,10.2508
Pavement Surface 1,0,1033.5964,871.2483,10.7271
Pavement Surface 1,0,1024.6057,864.1728,10.2495
Pavement Surface 1,0,1022.1524,867.2987,10.2442
Pavement Surface 1,0,1024.0024,864.9371,10.2481
Pavement Surface 1,0,1031.1389,874.3709,10.7470
Pavement Surface 1,0,1021.6789,867.9031,10.2432
Pavement Surface 1,0,1030.6642,874.9742,10.7508
Pavement Surface 1,0,1035.8539,878.0815,11.0470
Pavement Surface 1,0,1035.4884,878.5460,11.0499
Pavement Surface 1,0,1035.3792,878.6848,11.0508
Pavement Surface 1,0,1028.9825,877.1110,10.7644
Pavement Surface 1,0,1033.6975,880.8216,11.0644
Pavement Surface 1,0,1028.0467,878.3001,10.7717
Pavement Surface 1,0,1019.0690,871.2347,10.2377
Pavement Surface 1,0,1015.9857,875.1706,10.2313
Pavement Surface 1,0,1024.9546,882.2293,10.7927
Pavement Surface 1,0,1015.5122,875.7751,10.2303
Pavement Surface 1,0,1024.4798,882.8325,10.7955
Pavement Surface 1,0,1012.9024,879.1066,10.2248
Pavement Surface 1,0,1021.8624,886.1584,10.8087
Pavement Surface 1,0,1029.1948,886.5431,11.0952
Pavement Surface 1,0,1026.5774,889.8690,11.1087
Pavement Surface 1,0,1018.7702,890.0876,10.8197
Pavement Surface 1,0,1009.8190,883.0427,10.2183
Pavement Surface 1,0,1009.3454,883.6472,10.2173
Pavement Surface 1,0,1018.2954,890.6908,10.8210
Pavement Surface 1,0,1006.7356,886.9787,10.2118
Pavement Surface 1,0,1015.6780,894.0168,10.8257
Pavement Surface 1,0,1006.6823,887.0467,10.2117
Pavement Surface 1,0,1015.6248,894.0843,10.8258
Pavement Surface 1,0,1003.6523,890.9147,10.2054
Pavement Surface 1,0,1012.5858,897.9459,10.8267
Pavement Surface 1,0,1020.3398,897.7949,11.1257
Pavement Surface 1,0,1020.3840,897.7388,11.1257
Pavement Surface 1,0,1021.0492,896.8935,11.1244
Pavement Surface 1,0,1023.0104,894.4014,11.1206
Pavement Surface 1,0,1023.4852,893.7982,11.1197
Pavement Surface 1,0,1026.0876,890.4913,11.1104
Pavement Surface 1,0,1023.4222,893.8782,11.1198
Pavement Surface 1,0,1018.6419,899.9525,11.1263
Pavement Surface 1,0,1017.3008,901.6566,11.1267
Pavement Surface 1,0,1016.8261,902.2598,11.1261
Pavement Surface 1,0,1012.1111,898.5491,10.8264
Pavement Surface 1,0,1003.1787,891.5193,10.2044
Pavement Surface 1,0,1000.5690,894.8507,10.1990
Pavement Surface 1,0,1009.4936,901.8751,10.8227
Pavement Surface 1,0,997.4858,898.7866,10.1925
Pavement Surface 1,0,1006.4014,905.8043,10.8137
Pavement Surface 1,0,997.0120,899.3915,10.1915
Pavement Surface 1,0,1005.9267,906.4074,10.8119
Pavement Surface 1,0,994.4023,902.7228,10.1860
Pavement Surface 1,0,1003.3092,909.7334,10.7997
Pavement Surface 1,0,991.3191,906.6587,10.1796
Pavement Surface 1,0,1000.2171,913.6626,10.7807
Pavement Surface 1,0,1004.9320,917.3732,11.0807
Pavement Surface 1,0,1004.6756,917.6991,11.0788
Pavement Surface 1,0,1004.4574,917.9763,11.0772
Pavement Surface 1,0,999.7425,914.2658,10.7773
Pavement Surface 1,0,1003.5205,919.1667,11.0704
Pavement Surface 1,0,1003.2829,919.4686,11.0685
Pavement Surface 1,0,1002.7757,920.1132,11.0645
Pavement Surface 1,0,998.0608,916.4027,10.7645
Pavement Surface 1,0,989.1685,909.4039,10.1752
Pavement Surface 1,0,988.2353,910.5953,10.1732
Pavement Surface 1,0,997.1249,917.5918,10.7569
Pavement Surface 1,0,1001.8399,921.3023,11.0569
Pavement Surface 1,0,998.7478,925.2314,11.0319
Pavement Surface 1,0,994.0328,921.5208,10.7319
